Timestep,DE00,FR00,NL00,UK00,NOM1,NON1,NOS0
235,138347.98059488556,5.439438322488856e6,0.0,0.0,0.0,0.0,0.0
236,138390.63915209792,5.433226974291024e6,0.0,0.0,0.0,0.0,0.0
237,138433.29770931028,5.430607437208679e6,0.0,0.0,0.0,0.0,0.0
238,138475.95626652264,5.432430927835916e6,0.0,0.0,0.0,0.0,0.0
239,138518.614823735,5.433158490897267e6,0.0,0.0,0.0,0.0,0.0
240,138561.27338094736,5.4336288132345835e6,0.0,0.0,0.0,0.0,0.0
241,138603.93193815972,5.436306353925641e6,0.0,0.0,0.0,0.0,0.0
242,138646.59049537207,5.438983894616698e6,0.0,0.0,0.0,0.0,0.0
243,138689.24905258443,5.441661435307755e6,0.0,0.0,0.0,0.0,0.0
244,138731.9076097968,5.444338975998812e6,0.0,0.0,0.0,0.0,0.0
245,138774.56616700915,5.44701651668987e6,0.0,0.0,0.0,0.0,0.0
246,138817.2247242215,5.449694057380927e6,0.0,0.0,0.0,0.0,0.0
247,138859.88328143387,5.449923407515148e6,0.0,0.0,0.0,0.0,0.0
248,138902.54183864623,5.443712059317316e6,0.0,0.0,0.0,0.0,0.0
249,138945.20039585858,5.437500711119484e6,0.0,0.0,0.0,0.0,0.0
250,138987.85895307094,5.43255199376389e6,0.0,0.0,0.0,0.0,0.0
251,139030.5175102833,5.431042813682421e6,0.0,0.0,0.0,0.0,0.0
252,139073.17606749566,5.431977093979444e6,0.0,0.0,0.0,0.0,0.0
253,139115.83462470802,5.4345263595710695e6,0.0,0.0,0.0,0.0,0.0
254,139158.49318192038,5.437203900262127e6,0.0,0.0,0.0,0.0,0.0
255,139201.15173913274,5.439881440953184e6,0.0,0.0,0.0,0.0,0.0
256,139243.8102963451,5.442021996288943e6,0.0,0.0,0.0,0.0,0.0
257,139286.46885355745,5.44010918320211e6,0.0,0.0,0.0,0.0,0.0
258,139329.1274107698,5.433897835004278e6,0.0,0.0,0.0,0.0,0.0
259,139371.78596798217,5.427686486806447e6,0.0,0.0,0.0,0.0,0.0
260,139414.44452519453,5.421475138608615e6,0.0,0.0,0.0,0.0,0.0
261,139457.1030824069,5.415719150445897e6,0.0,0.0,0.0,0.0,0.0
262,139499.76163961925,5.414309570944068e6,0.0,0.0,0.0,0.0,0.0
263,139542.4201968316,5.410007559744359e6,0.0,0.0,0.0,0.0,0.0
264,139585.07875404396,5.407087823823959e6,0.0,0.0,0.0,0.0,0.0
265,139627.73731125632,5.406513149828728e6,0.0,0.0,0.0,0.0,0.0
266,139670.39586846868,5.408185164793236e6,0.0,0.0,0.0,0.0,0.0
267,139713.05442568104,5.410862705484293e6,0.0,0.0,0.0,0.0,0.0
268,139755.7129828934,5.413540246175351e6,0.0,0.0,0.0,0.0,0.0
269,139798.37154010576,5.416217786866408e6,0.0,0.0,0.0,0.0,0.0
270,139841.03009731811,5.418895327557465e6,0.0,0.0,0.0,0.0,0.0
271,139883.68865453047,5.421572868248522e6,0.0,0.0,0.0,0.0,0.0
272,139926.34721174283,5.419946641647248e6,0.0,0.0,0.0,0.0,0.0
