,Node/Line,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Node1,Node2
8635,NOM1-NON1,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,1300.0,NT2040-1984,,,IoSN Lite,Electricity,NOM1,NON1
8636,NOM1-NOS0,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,1400.0,NT2040-1984,,,IoSN Lite,Electricity,NOM1,NOS0
8637,NOM1-SE02,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,NOM1,SE02
8638,NON1-SE01,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,700.0,NT2040-1984,,,IoSN Lite,Electricity,NON1,SE01
8639,NON1-SE02,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,250.0,NT2040-1984,,,IoSN Lite,Electricity,NON1,SE02
8640,NOS0-SE03,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,2145.0,NT2040-1984,,,IoSN Lite,Electricity,NOS0,SE03
8641,NOS0-UK00,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,2800.0,NT2040-1984,,,IoSN Lite,Electricity,NOS0,UK00
8642,PL00-SE04,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,PL00,SE04
8645,RO00-RS00,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,1000.0,NT2040-1984,,,IoSN Lite,Electricity,RO00,RS00
8646,RO00-UA01,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,150.0,NT2040-1984,,,IoSN Lite,Electricity,RO00,UA01
8647,SE01-SE02,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,3300.0,NT2040-1984,,,IoSN Lite,Electricity,SE01,SE02
8648,SE02-SE03,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,8100.0,NT2040-1984,,,IoSN Lite,Electricity,SE02,SE03
8649,SE03-SE04,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,7200.0,NT2040-1984,,,IoSN Lite,Electricity,SE03,SE04
8650,SK00-UA01,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,400.0,NT2040-1984,,,IoSN Lite,Electricity,SK00,UA01
8651,UK00-UKNI,,Export Capacity,Interconnection,Reference Grid,National Trends,2040,1984,450.0,NT2040-1984,,,IoSN Lite,Electricity,UK00,UKNI
8652,AL00-GR00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,AL00,GR00
8653,AL00-ME00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,AL00,ME00
8654,AL00-MK00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,51.87296,NT2040-1984,,,IoSN Lite,Electricity,AL00,MK00
8655,AL00-RS00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,191.6565,NT2040-1984,,,IoSN Lite,Electricity,AL00,RS00
8656,AT00-DE00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,2400.0,NT2040-1984,,,IoSN Lite,Electricity,AT00,DE00
8657,AT00-HU00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,AT00,HU00
8658,AT00-ITN1,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1166.75222,NT2040-1984,,,IoSN Lite,Electricity,AT00,ITN1
8659,AT00-SI00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,AT00,SI00
8660,BA00-HR00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,BA00,HR00
8661,BA00-RS00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,466.38166,NT2040-1984,,,IoSN Lite,Electricity,BA00,RS00
8662,BE00-DE00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,703.61379,NT2040-1984,,,IoSN Lite,Electricity,BE00,DE00
8663,BE00-FR00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,BE00,FR00
8664,BE00-LUG1,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,BE00,LUG1
8665,BE00-NL00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,2400.0,NT2040-1984,,,IoSN Lite,Electricity,BE00,NL00
8666,BE00-UK00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1800.0,NT2040-1984,,,IoSN Lite,Electricity,BE00,UK00
8667,BG00-GR00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1138.05174,NT2040-1984,,,IoSN Lite,Electricity,BG00,GR00
8668,BG00-RO00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,BG00,RO00
8669,BG00-RS00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,BG00,RS00
8670,BG00-TR00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,BG00,TR00
8671,CH00-DE00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,2400.0,NT2040-1984,,,IoSN Lite,Electricity,CH00,DE00
8672,CH00-FR00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,CH00,FR00
8673,CH00-ITN1,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,2400.0,NT2040-1984,,,IoSN Lite,Electricity,CH00,ITN1
8674,CY00-GR00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1003.49097,NT2040-1984,,,IoSN Lite,Electricity,CY00,GR00
8675,CZ00-DE00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,2400.0,NT2040-1984,,,IoSN Lite,Electricity,CZ00,DE00
8676,CZ00-SK00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,CZ00,SK00
8677,DE00-DKE1,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,DE00,DKE1
8678,DE00-FR00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,3600.0,NT2040-1984,,,IoSN Lite,Electricity,DE00,FR00
8679,DE00-NL00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,DE00,NL00
8681,DKE1-DKW1,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,307.00967,NT2040-1984,,,IoSN Lite,Electricity,DKE1,DKW1
8682,DKE1-PL00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,DKE1,PL00
8683,DKE1-SE04,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,DKE1,SE04
8684,DKW1-NOS0,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,DKW1,NOS0
8685,EE00-FI00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,802.13491,NT2040-1984,,,IoSN Lite,Electricity,EE00,FI00
8686,EE00-LV00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,705.51094,NT2040-1984,,,IoSN Lite,Electricity,EE00,LV00
8687,ES00-FR00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,3600.0,NT2040-1984,,,IoSN Lite,Electricity,ES00,FR00
8688,ES00-PT00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1629.045885,NT2040-1984,,,IoSN Lite,Electricity,ES00,PT00
8689,FI00-NON1,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,FI00,NON1
8690,FI00-SE01,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,FI00,SE01
8691,FR00-IE00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,FR00,IE00
8692,FR00-ITN1,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,FR00,ITN1
8693,FR00-UK00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,3600.0,NT2040-1984,,,IoSN Lite,Electricity,FR00,UK00
8694,GR00-MK00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,255.16698,NT2040-1984,,,IoSN Lite,Electricity,GR00,MK00
8695,GR00-TR00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,GR00,TR00
8696,HR00-RS00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,HR00,RS00
8697,HR00-SI00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,367.91003,NT2040-1984,,,IoSN Lite,Electricity,HR00,SI00
8698,HU00-RO00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,HU00,RO00
8699,HU00-RS00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,HU00,RS00
8700,HU00-SK00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1013.0018,NT2040-1984,,,IoSN Lite,Electricity,HU00,SK00
8701,IE00-UK00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,380.168795,NT2040-1984,,,IoSN Lite,Electricity,IE00,UK00
8702,ITCN-ITCS,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,272.57423,NT2040-1984,,,IoSN Lite,Electricity,ITCN,ITCS
8703,ITCN-ITSA,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,141.53646,NT2040-1984,,,IoSN Lite,Electricity,ITCN,ITSA
8704,ITCS-ME00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,ITCS,ME00
8705,ITN1-SI00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,256.81759,NT2040-1984,,,IoSN Lite,Electricity,ITN1,SI00
8706,ITSI-MT00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,107.89614,NT2040-1984,,,IoSN Lite,Electricity,ITSI,MT00
8707,LT00-LV00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,769.83826,NT2040-1984,,,IoSN Lite,Electricity,LT00,LV00
8708,LT00-PL00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,206.0,NT2040-1984,,,IoSN Lite,Electricity,LT00,PL00
8709,MK00-RS00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,MK00,RS00
8710,NL00-NOS0,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,NL00,NOS0
8711,NL00-UK00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1800.0,NT2040-1984,,,IoSN Lite,Electricity,NL00,UK00
8712,NOM1-SE02,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,536.7348,NT2040-1984,,,IoSN Lite,Electricity,NOM1,SE02
8713,NON1-SE02,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,NON1,SE02
8714,NOS0-SE03,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,NOS0,SE03
8715,NOS0-UK00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,2400.0,NT2040-1984,,,IoSN Lite,Electricity,NOS0,UK00
8716,PL00-SE04,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,PL00,SE04
8718,RO00-RS00,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,RO00,RS00
8719,SE02-SE03,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,1200.0,NT2040-1984,,,IoSN Lite,Electricity,SE02,SE03
8720,UK00-UKNI,,Export Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,600.0,NT2040-1984,,,IoSN Lite,Electricity,UK00,UKNI
8721,AL00-GR00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-250.0,NT2040,,,IoSN Lite,Electricity,AL00,GR00
8722,AL00-ME00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-350.0,NT2040,,,IoSN Lite,Electricity,AL00,ME00
8723,AL00-MK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-500.0,NT2040,,,IoSN Lite,Electricity,AL00,MK00
8724,AL00-RS00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-500.0,NT2040,,,IoSN Lite,Electricity,AL00,RS00
8725,AT00-CH00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,AT00,CH00
8726,AT00-CZ00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-900.0,NT2040,,,IoSN Lite,Electricity,AT00,CZ00
8727,AT00-DE00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-5400.0,NT2040,,,IoSN Lite,Electricity,AT00,DE00
8728,AT00-HU00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-800.0,NT2040,,,IoSN Lite,Electricity,AT00,HU00
8729,AT00-ITN1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-500.0,NT2040,,,IoSN Lite,Electricity,AT00,ITN1
8730,AT00-SI00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-950.0,NT2040,,,IoSN Lite,Electricity,AT00,SI00
8731,BA00-HR00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-700.0,NT2040,,,IoSN Lite,Electricity,BA00,HR00
8732,BA00-ME00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-750.0,NT2040,,,IoSN Lite,Electricity,BA00,ME00
8733,BA00-RS00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,BA00,RS00
8734,BE00-DE00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1000.0,NT2040,,,IoSN Lite,Electricity,BE00,DE00
8735,BE00-FR00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-4300.0,NT2040,,,IoSN Lite,Electricity,BE00,FR00
8736,BE00-LUG1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-180.0,NT2040,,,IoSN Lite,Electricity,BE00,LUG1
8737,BE00-NL00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-2400.0,NT2040,,,IoSN Lite,Electricity,BE00,NL00
8738,BE00-UK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1000.0,NT2040,,,IoSN Lite,Electricity,BE00,UK00
8739,BG00-GR00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-800.0,NT2040,,,IoSN Lite,Electricity,BG00,GR00
8740,BG00-MK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-400.0,NT2040,,,IoSN Lite,Electricity,BG00,MK00
8741,BG00-RO00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1100.0,NT2040,,,IoSN Lite,Electricity,BG00,RO00
8742,BG00-RS00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-400.0,NT2040,,,IoSN Lite,Electricity,BG00,RS00
8743,BG00-TR00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-500.0,NT2040,,,IoSN Lite,Electricity,BG00,TR00
8744,CH00-DE00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-2700.0,NT2040,,,IoSN Lite,Electricity,CH00,DE00
8745,CH00-FR00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-3700.0,NT2040,,,IoSN Lite,Electricity,CH00,FR00
8746,CH00-ITN1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1700.0,NT2040,,,IoSN Lite,Electricity,CH00,ITN1
8747,CZ00-DE00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1500.0,NT2040,,,IoSN Lite,Electricity,CZ00,DE00
8749,CZ00-SK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1100.0,NT2040,,,IoSN Lite,Electricity,CZ00,SK00
8750,DE00-DEKF,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-400.0,NT2040,,,IoSN Lite,Electricity,DE00,DEKF
8751,DE00-DKE1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-585.0,NT2040,,,IoSN Lite,Electricity,DE00,DKE1
8752,DE00-DKW1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-3500.0,NT2040,,,IoSN Lite,Electricity,DE00,DKW1
8753,DE00-FR00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-3000.0,NT2040,,,IoSN Lite,Electricity,DE00,FR00
8754,DE00-LUG1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1000.0,NT2040,,,IoSN Lite,Electricity,DE00,LUG1
8755,DE00-LUV1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1300.0,NT2040,,,IoSN Lite,Electricity,DE00,LUV1
8756,DE00-NL00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-5000.0,NT2040,,,IoSN Lite,Electricity,DE00,NL00
8757,DE00-NOS0,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1400.0,NT2040,,,IoSN Lite,Electricity,DE00,NOS0
8759,DE00-SE04,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-615.0,NT2040,,,IoSN Lite,Electricity,DE00,SE04
8760,DE00-UK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1400.0,NT2040,,,IoSN Lite,Electricity,DE00,UK00
8761,DEKF-DKKF,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-400.0,NT2040,,,IoSN Lite,Electricity,DEKF,DKKF
8762,DKE1-DKKF,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,DKE1,DKKF
8763,DKE1-DKW1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-590.0,NT2040,,,IoSN Lite,Electricity,DKE1,DKW1
8764,DKE1-SE04,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1300.0,NT2040,,,IoSN Lite,Electricity,DKE1,SE04
8765,DKW1-NL00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-700.0,NT2040,,,IoSN Lite,Electricity,DKW1,NL00
8766,DKW1-NOS0,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1640.0,NT2040,,,IoSN Lite,Electricity,DKW1,NOS0
8767,DKW1-SE03,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-680.0,NT2040,,,IoSN Lite,Electricity,DKW1,SE03
8768,DKW1-UK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1400.0,NT2040,,,IoSN Lite,Electricity,DKW1,UK00
8769,EE00-FI00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1000.0,NT2040,,,IoSN Lite,Electricity,EE00,FI00
8770,EE00-LV00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-900.0,NT2040,,,IoSN Lite,Electricity,EE00,LV00
8771,ES00-FR00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-5000.0,NT2040,,,IoSN Lite,Electricity,ES00,FR00
8772,ES00-PT00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-3500.0,NT2040,,,IoSN Lite,Electricity,ES00,PT00
8773,FI00-SE01,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-2000.0,NT2040,,,IoSN Lite,Electricity,FI00,SE01
8774,FI00-SE03,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,FI00,SE03
8775,FR00-ITN1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-2000.0,NT2040,,,IoSN Lite,Electricity,FR00,ITN1
8776,FR00-UK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-4000.0,NT2040,,,IoSN Lite,Electricity,FR00,UK00
8778,GR00-GR03,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-800.0,NT2040,,,IoSN Lite,Electricity,GR00,GR03
8779,GR00-ITS1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-500.0,NT2040,,,IoSN Lite,Electricity,GR00,ITS1
8780,GR00-MK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-850.0,NT2040,,,IoSN Lite,Electricity,GR00,MK00
8781,GR00-TR00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-580.0,NT2040,,,IoSN Lite,Electricity,GR00,TR00
8782,HR00-HU00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1700.0,NT2040,,,IoSN Lite,Electricity,HR00,HU00
8783,HR00-RS00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-500.0,NT2040,,,IoSN Lite,Electricity,HR00,RS00
8784,HR00-SI00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-2000.0,NT2040,,,IoSN Lite,Electricity,HR00,SI00
8785,HU00-RO00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1100.0,NT2040,,,IoSN Lite,Electricity,HU00,RO00
8786,HU00-RS00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,HU00,RS00
8787,HU00-SI00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,HU00,SI00
8788,HU00-SK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-2600.0,NT2040,,,IoSN Lite,Electricity,HU00,SK00
8789,HU00-UA01,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-650.0,NT2040,,,IoSN Lite,Electricity,HU00,UA01
8790,IE00-UK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-500.0,NT2040,,,IoSN Lite,Electricity,IE00,UK00
8791,IE00-UKNI,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,IE00,UKNI
8793,ITCN-ITCS,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-2600.0,NT2040,,,IoSN Lite,Electricity,ITCN,ITCS
8794,ITCN-ITN1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-4100.0,NT2040,,,IoSN Lite,Electricity,ITCN,ITN1
8796,ITCS-ITS1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-5600.0,NT2040,,,IoSN Lite,Electricity,ITCS,ITS1
8797,ITCS-ITSA,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-890.0,NT2040,,,IoSN Lite,Electricity,ITCS,ITSA
8798,ITCS-ME00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,ITCS,ME00
8799,ITN1-SI00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,ITN1,SI00
8800,ITS1-ITSI,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,ITS1,ITSI
8801,ITSI-MT00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-200.0,NT2040,,,IoSN Lite,Electricity,ITSI,MT00
8802,LT00-LV00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-950.0,NT2040,,,IoSN Lite,Electricity,LT00,LV00
8803,LT00-PL00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-700.0,NT2040,,,IoSN Lite,Electricity,LT00,PL00
8804,LT00-SE04,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-700.0,NT2040,,,IoSN Lite,Electricity,LT00,SE04
8805,ME00-RS00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,ME00,RS00
8806,MK00-RS00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-650.0,NT2040,,,IoSN Lite,Electricity,MK00,RS00
8807,NL00-NOS0,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-700.0,NT2040,,,IoSN Lite,Electricity,NL00,NOS0
8808,NL00-UK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1000.0,NT2040,,,IoSN Lite,Electricity,NL00,UK00
8809,NOM1-NON1,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1300.0,NT2040,,,IoSN Lite,Electricity,NOM1,NON1
8810,NOM1-NOS0,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1400.0,NT2040,,,IoSN Lite,Electricity,NOM1,NOS0
8811,NOM1-SE02,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-1000.0,NT2040,,,IoSN Lite,Electricity,NOM1,SE02
8812,NON1-SE01,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,NON1,SE01
8813,NON1-SE02,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-300.0,NT2040,,,IoSN Lite,Electricity,NON1,SE02
8814,NOS0-SE03,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-2095.0,NT2040,,,IoSN Lite,Electricity,NOS0,SE03
8815,NOS0-UK00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-2800.0,NT2040,,,IoSN Lite,Electricity,NOS0,UK00
8816,PL00-SE04,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,PL00,SE04
8819,RO00-RS00,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-800.0,NT2040,,,IoSN Lite,Electricity,RO00,RS00
8820,RO00-UA01,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-150.0,NT2040,,,IoSN Lite,Electricity,RO00,UA01
8821,SE01-SE02,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-3300.0,NT2040,,,IoSN Lite,Electricity,SE01,SE02
