,Node,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Note,Super_type
6452,BE00,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,50.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6453,DE00,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,126.46000048,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6454,FI00,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,232.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6455,FR00,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,199.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6456,GR00,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,147.76200486,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6457,ITCN,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,16.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6458,ITCS,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,89.80000306,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6459,ITS1,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,111.6999969,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6460,ITSI,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,448.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6461,NL00,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,40.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6462,SE02,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,53.7480011,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6463,SE03,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,57.04100037,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6464,SI00,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,415.00000002,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6465,UK00,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,2128.0000005,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6466,UKNI,OCGT,Capacity,Electricity Market,,Distributed Energy,2030,1984,12.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6467,BE00,Oil_heavy,Capacity,Electricity Market,,Distributed Energy,2030,1984,158.2999992,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6468,LT00,Oil_heavy,Capacity,Electricity Market,,Distributed Energy,2030,1984,150.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6469,UK00,Oil_heavy,Capacity,Electricity Market,,Distributed Energy,2030,1984,303.00000003,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6470,CY00,Oil_heavy,Capacity,Electricity Market,,Distributed Energy,2030,1984,100.20000456,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6471,GR03,Oil_heavy,Capacity,Electricity Market,,Distributed Energy,2030,1984,98.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6472,BG00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,4160.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6473,CH00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,1190.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6474,CZ00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,4041.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6475,ES00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,3052.0,DE2030,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,Dispatchable
6476,FI00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,3369.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6477,FR00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,58212.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6478,HU00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,3067.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6479,NL00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,486.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6480,RO00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,1989.9999999,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6481,SE03,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,5851.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6482,SI00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,700.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6483,SK00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,2294.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6484,TR00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,4456.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6485,UK00,Nuclear,Capacity,Electricity Market,,Distributed Energy,2030,1984,1200.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6486,AT00,Oil_light,Capacity,Electricity Market,,Distributed Energy,2030,1984,168.4060059,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6487,CY00,Oil_light,Capacity,Electricity Market,,Distributed Energy,2030,1984,187.5,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6488,CZ00,Oil_light,Capacity,Electricity Market,,Distributed Energy,2030,1984,13.89999962,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6489,DE00,Oil_light,Capacity,Electricity Market,,Distributed Energy,2030,1984,839.9899989,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6490,FR15,Oil_light,Capacity,Electricity Market,,Distributed Energy,2030,1984,152.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6491,GR03,Oil_light,Capacity,Electricity Market,,Distributed Energy,2030,1984,310.00000003,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6492,HU00,Oil_light,Capacity,Electricity Market,,Distributed Energy,2030,1984,410.0000001,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6493,IE00,Oil_light,Capacity,Electricity Market,,Distributed Energy,2030,1984,324.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6494,UK00,Oil_light,Capacity,Electricity Market,,Distributed Energy,2030,1984,68.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6495,UKNI,Oil_light,Capacity,Electricity Market,,Distributed Energy,2030,1984,194.00000001,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6496,TR00,Oil_heavy,Capacity,Electricity Market,,Distributed Energy,2030,1984,316.7191925,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6497,UA01,Oil_heavy,Capacity,Electricity Market,,Distributed Energy,2030,1984,13.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6498,EE00,Oil_heavy,Capacity,Electricity Market,,Distributed Energy,2030,1984,346.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6502,AT00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,599.0037231000001,DE2030,,,IoSN Lite,Electricity,,Flat
6503,BE00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,206.1999969,DE2030,,,IoSN Lite,Electricity,,Flat
6504,BG00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,140.0,DE2030,,,IoSN Lite,Electricity,,Flat
6505,CH00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,1197.0,DE2030,,,IoSN Lite,Electricity,,Flat
6506,CY00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,15.0,DE2030,,,IoSN Lite,Electricity,,Flat
6507,CZ00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,1063.884888,DE2030,,,IoSN Lite,Electricity,,Flat
6508,DE00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,6635.0,DE2030,,,IoSN Lite,Electricity,,Flat
6509,DKE1,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,265.4400024,DE2030,,,IoSN Lite,Electricity,,Flat
6510,DKW1,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,405.9599915,DE2030,,,IoSN Lite,Electricity,,Flat
6511,EE00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,148.6499939,DE2030,,,IoSN Lite,Electricity,,Flat
6512,ES00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,2226.0,DE2030,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,Flat
6513,FI00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,3043.0,DE2030,,,IoSN Lite,Electricity,,Flat
6514,FR00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,2549.0,DE2030,,,IoSN Lite,Electricity,,Flat
6515,FR15,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,9.20000076,DE2030,,,IoSN Lite,Electricity,,Flat
6516,GR00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,525.0002441,DE2030,,,IoSN Lite,Electricity,,Flat
6517,HR00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,400.0,DE2030,,,IoSN Lite,Electricity,,Flat
6518,HU00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,412.0,DE2030,,,IoSN Lite,Electricity,,Flat
6519,IE00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,149.0,DE2030,,,IoSN Lite,Electricity,,Flat
6520,ITCN,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,1250.550049,DE2030,,,IoSN Lite,Electricity,,Flat
6521,ITCS,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,463.0,DE2030,,,IoSN Lite,Electricity,,Flat
6522,ITN1,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,2266.0,DE2030,,,IoSN Lite,Electricity,,Flat
6523,ITS1,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,709.5100097999999,DE2030,,,IoSN Lite,Electricity,,Flat
6524,ITSA,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,100.1999969,DE2030,,,IoSN Lite,Electricity,,Flat
6525,ITSI,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,143.8899994,DE2030,,,IoSN Lite,Electricity,,Flat
6526,LT00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,190.0,DE2030,,,IoSN Lite,Electricity,,Flat
6527,LUG1,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,53.58571243,DE2030,,,IoSN Lite,Electricity,,Flat
6528,LV00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,0.26800001,DE2030,,,IoSN Lite,Electricity,,Flat
6529,ME00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,49.0,DE2030,,,IoSN Lite,Electricity,,Flat
6530,MK00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,30.0,DE2030,,,IoSN Lite,Electricity,,Flat
6531,NL00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,540.0,DE2030,,,IoSN Lite,Electricity,,Flat
6532,NON1,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,40.00299835,DE2030,,,IoSN Lite,Electricity,,Flat
6533,NOS0,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,36.29999924,DE2030,,,IoSN Lite,Electricity,,Flat
6534,PL00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,1414.0,DE2030,,,IoSN Lite,Electricity,,Flat
6535,PT00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,1104.699951,DE2030,,,IoSN Lite,Electricity,,Flat
6536,RO00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,500.0,DE2030,,,IoSN Lite,Electricity,,Flat
6537,RS00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,397.0900269,DE2030,,,IoSN Lite,Electricity,,Flat
6538,SE01,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,276.0,DE2030,,,IoSN Lite,Electricity,,Flat
6539,SE02,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,575.0,DE2030,,,IoSN Lite,Electricity,,Flat
6540,SE03,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,2633.0,DE2030,,,IoSN Lite,Electricity,,Flat
6541,SE04,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,701.0,DE2030,,,IoSN Lite,Electricity,,Flat
6542,SI00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,49.0,DE2030,,,IoSN Lite,Electricity,,Flat
6543,SK00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,256.9415588,DE2030,,,IoSN Lite,Electricity,,Flat
6544,TR00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,2300.0,DE2030,,,IoSN Lite,Electricity,,Flat
6545,UA01,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,40.61999893,DE2030,,,IoSN Lite,Electricity,,Flat
6546,UK00,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,4700.411133,DE2030,,,IoSN Lite,Electricity,,Flat
6547,UKNI,Other RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,191.0,DE2030,,,IoSN Lite,Electricity,,Flat
6548,DE00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,5458.299805,DE2030,,,IoSN Lite,Electricity,,Flat
6549,DKE1,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,184.8999939,DE2030,,,IoSN Lite,Electricity,,Flat
6550,DKW1,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,280.8999939,DE2030,,,IoSN Lite,Electricity,,Flat
6551,FI00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,2715.0,DE2030,,,IoSN Lite,Electricity,,Flat
6552,FR00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,4660.399902,DE2030,,,IoSN Lite,Electricity,,Flat
6553,MT00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,150.0,DE2030,,,IoSN Lite,Electricity,,Flat
6554,UK00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1984,7432.654205,DE2030,,,IoSN Lite,Electricity,,Flat
6555,AL00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,63.0107976,DE2030,,,IoSN Lite,Electricity,,Storage
6556,AT00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,534.6756079,DE2030,,,IoSN Lite,Electricity,,Storage
6557,BA00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,82.58289276,DE2030,,,IoSN Lite,Electricity,,Storage
6558,BE00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,900.0,DE2030,,,IoSN Lite,Electricity,,Storage
6559,BG00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,250.4316622,DE2030,,,IoSN Lite,Electricity,,Storage
6560,CH00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,389.1540012,DE2030,,,IoSN Lite,Electricity,,Storage
6561,CY00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,48.27755663,DE2030,,,IoSN Lite,Electricity,,Storage
6562,CZ00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,496.8453031,DE2030,,,IoSN Lite,Electricity,,Storage
6563,DE00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,5060.0,DE2030,,,IoSN Lite,Electricity,,Storage
6564,DKE1,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,156.9332869,DE2030,,,IoSN Lite,Electricity,,Storage
6565,DKW1,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,285.7203993,DE2030,,,IoSN Lite,Electricity,,Storage
6566,EE00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,57.18952308,DE2030,,,IoSN Lite,Electricity,,Storage
6567,ES00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,2175.0,DE2030,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,Storage
6568,FI00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,250.0,DE2030,,,IoSN Lite,Electricity,,Storage
6569,FR00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,3084.578269,DE2030,,,IoSN Lite,Electricity,,Storage
6570,FR15,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,16.37312159,DE2030,,,IoSN Lite,Electricity,,Storage
6571,GR00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,328.3595833,DE2030,,,IoSN Lite,Electricity,,Storage
6572,GR03,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,18.63618191,DE2030,,,IoSN Lite,Electricity,,Storage
6573,HR00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,109.9212834,DE2030,,,IoSN Lite,Electricity,,Storage
6574,HU00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,273.1781226000001,DE2030,,,IoSN Lite,Electricity,,Storage
6575,IE00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,903.0,DE2030,,,IoSN Lite,Electricity,,Storage
6576,ITCN,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,769.9384992,DE2030,,,IoSN Lite,Electricity,,Storage
6577,ITCS,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,202.6153945,DE2030,,,IoSN Lite,Electricity,,Storage
6578,ITN1,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,217.8115491,DE2030,,,IoSN Lite,Electricity,,Storage
6579,ITS1,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,75.98077295,DE2030,,,IoSN Lite,Electricity,,Storage
6580,ITSA,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,182.3538551,DE2030,,,IoSN Lite,Electricity,,Storage
6581,ITSI,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,111.438467,DE2030,,,IoSN Lite,Electricity,,Storage
6582,LT00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,90.60724009,DE2030,,,IoSN Lite,Electricity,,Storage
6583,LUB1,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,3.3919517,DE2030,,,IoSN Lite,Electricity,,Storage
6584,LUF1,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,5.67846987,DE2030,,,IoSN Lite,Electricity,,Storage
6585,LUG1,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,51.76444617,DE2030,,,IoSN Lite,Electricity,,Storage
6586,LV00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,50.93438339999999,DE2030,,,IoSN Lite,Electricity,,Storage
6587,ME00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,27.9205008,DE2030,,,IoSN Lite,Electricity,,Storage
6588,MK00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,510.0,DE2030,,,IoSN Lite,Electricity,,Storage
6589,MT00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,18.5689365,DE2030,,,IoSN Lite,Electricity,,Storage
6590,NL00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,752.5206559,DE2030,,,IoSN Lite,Electricity,,Storage
6591,PL00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,250.0,DE2030,,,IoSN Lite,Electricity,,Storage
6592,PT00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,345.2699355,DE2030,,,IoSN Lite,Electricity,,Storage
6593,RO00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,407.6409941,DE2030,,,IoSN Lite,Electricity,,Storage
6594,SE01,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,73.71834794,DE2030,,,IoSN Lite,Electricity,,Storage
6595,SE02,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,128.0385061,DE2030,,,IoSN Lite,Electricity,,Storage
6596,SE03,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,609.1431021000001,DE2030,,,IoSN Lite,Electricity,,Storage
6597,SE04,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,163.8377452,DE2030,,,IoSN Lite,Electricity,,Storage
6598,SI00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,105.7570803,DE2030,,,IoSN Lite,Electricity,,Storage
6599,SK00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,227.1691305,DE2030,,,IoSN Lite,Electricity,,Storage
6600,UK00,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,2513.8065,DE2030,,,IoSN Lite,Electricity,,Storage
6601,UKNI,Battery,Capacity,Electricity Market,,Distributed Energy,2030,1984,63.49154747,DE2030,,,IoSN Lite,Electricity,,Storage
6602,BA00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,30.0,DE2030,,,IoSN Lite,Electricity,,DSR
6603,BE00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,1800.0,DE2030,,,IoSN Lite,Electricity,,DSR
6604,DE00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,5888.0,DE2030,,,IoSN Lite,Electricity,,DSR
6605,EE00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,135.0,DE2030,,,IoSN Lite,Electricity,,DSR
6606,ES00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,6000.0,DE2030,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,DSR
6607,FI00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,4500.0,DE2030,,,IoSN Lite,Electricity,,DSR
6608,FR00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,3400.0,DE2030,,,IoSN Lite,Electricity,,DSR
6609,HR00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,1.25,DE2030,,,IoSN Lite,Electricity,,DSR
6610,IE00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,1000.0,DE2030,,,IoSN Lite,Electricity,,DSR
6611,ITCN,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,253.2,DE2030,,,IoSN Lite,Electricity,,DSR
6612,ITCS,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,166.1599976,DE2030,,,IoSN Lite,Electricity,,DSR
6613,ITN1,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,1644.0,DE2030,,,IoSN Lite,Electricity,,DSR
6614,ITS1,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,206.6399902,DE2030,,,IoSN Lite,Electricity,,DSR
6615,ITSA,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,9.919999699999998,DE2030,,,IoSN Lite,Electricity,,DSR
6616,ITSI,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,26.16000061,DE2030,,,IoSN Lite,Electricity,,DSR
6617,LT00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,40.0,DE2030,,,IoSN Lite,Electricity,,DSR
6618,LUG1,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,8.571428300000001,DE2030,,,IoSN Lite,Electricity,,DSR
6619,LV00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,36.8,DE2030,,,IoSN Lite,Electricity,,DSR
6620,NL00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,700.0,DE2030,,,IoSN Lite,Electricity,,DSR
6621,NOM1,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,1424.0,DE2030,,,IoSN Lite,Electricity,,DSR
6622,NON1,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,1296.0,DE2030,,,IoSN Lite,Electricity,,DSR
6623,NOS0,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,3584.0,DE2030,,,IoSN Lite,Electricity,,DSR
6624,SE01,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,214.0,DE2030,,,IoSN Lite,Electricity,,DSR
6625,SE02,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,323.0,DE2030,,,IoSN Lite,Electricity,,DSR
6626,SE03,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,936.0,DE2030,,,IoSN Lite,Electricity,,DSR
6627,SE04,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,264.0,DE2030,,,IoSN Lite,Electricity,,DSR
6628,SI00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,40.0,DE2030,,,IoSN Lite,Electricity,,DSR
6629,UK00,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,2499.539083,DE2030,,,IoSN Lite,Electricity,,DSR
6630,UKNI,DSR,Capacity,Electricity Market,,Distributed Energy,2030,1982,222.0,DE2030,,,IoSN Lite,Electricity,,DSR
6631,AT00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,953.2399902000001,DE2030,,,IoSN Lite,Electricity,,Flat
6632,BE00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,1324.0,DE2030,,,IoSN Lite,Electricity,,Flat
6633,CH00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,889.8406982000001,DE2030,,,IoSN Lite,Electricity,,Flat
6634,CZ00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,1225.4729,DE2030,,,IoSN Lite,Electricity,,Flat
6635,DE00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,10351.37402,DE2030,,,IoSN Lite,Electricity,,Flat
6636,DKE1,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,57.90000153,DE2030,,,IoSN Lite,Electricity,,Flat
6637,DKW1,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,184.9400024,DE2030,,,IoSN Lite,Electricity,,Flat
6638,EE00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,155.0,DE2030,,,IoSN Lite,Electricity,,Flat
6639,ES00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,3745.0,DE2030,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,Flat
6640,FI00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,320.0,DE2030,,,IoSN Lite,Electricity,,Flat
6641,FR00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,1873.599976,DE2030,,,IoSN Lite,Electricity,,Flat
6642,HR00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,200.0,DE2030,,,IoSN Lite,Electricity,,Flat
6643,HU00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,454.0,DE2030,,,IoSN Lite,Electricity,,Flat
6644,IE00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,138.0,DE2030,,,IoSN Lite,Electricity,,Flat
6645,ITCN,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,520.5700072999999,DE2030,,,IoSN Lite,Electricity,,Flat
6646,ITCS,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,643.9199829,DE2030,,,IoSN Lite,Electricity,,Flat
6647,ITN1,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,3242.0,DE2030,,,IoSN Lite,Electricity,,Flat
6648,ITS1,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,1148.199951,DE2030,,,IoSN Lite,Electricity,,Flat
6649,ITSA,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,20.0,DE2030,,,IoSN Lite,Electricity,,Flat
6650,ITSI,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,411.0,DE2030,,,IoSN Lite,Electricity,,Flat
