,Node,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Note
16999,DKW1,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,27091.78907792,NT2040-1984,,,IoSN Lite,Electricity,
17000,EE00,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,882.389399,NT2040-1984,,,IoSN Lite,Electricity,
17001,FI00,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,134.0412323,NT2040-1984,,,IoSN Lite,Electricity,
17002,FR00,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,33537.02219643,NT2040-1984,,,IoSN Lite,Electricity,
17003,GR03,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,976.91753141,NT2040-1984,,,IoSN Lite,Electricity,
17004,IE00,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,15370.42240796,NT2040-1984,,,IoSN Lite,Electricity,
17005,ITS1,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,976.97636908,NT2040-1984,,,IoSN Lite,Electricity,
17006,ITSA,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,1061.47916466,NT2040-1984,,,IoSN Lite,Electricity,
17007,ITSI,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,772.92408446,NT2040-1984,,,IoSN Lite,Electricity,
17008,LT00,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,5399.0841154,NT2040-1984,,,IoSN Lite,Electricity,
17009,LV00,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,740.20938323,NT2040-1984,,,IoSN Lite,Electricity,
17010,NL00,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,66289.95626705,NT2040-1984,,,IoSN Lite,Electricity,
17011,PL00,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,40461.536538,NT2040-1984,,,IoSN Lite,Electricity,
17012,PT00,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,1453.21772904,NT2040-1984,,,IoSN Lite,Electricity,
17013,SE03,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,5979.54002979,NT2040-1984,,,IoSN Lite,Electricity,
17014,SE04,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,3218.68459862,NT2040-1984,,,IoSN Lite,Electricity,
17015,UK00,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,144557.24614826,NT2040-1984,,,IoSN Lite,Electricity,
17016,UKNI,Offshore Wind,Generation,Electricity Market,,National Trends,2040,1984,1283.58662103,NT2040-1984,,,IoSN Lite,Electricity,
17017,AL00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,4089.39415942,NT2040-1984,,,IoSN Lite,Electricity,
17018,AT00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,35116.89081018,NT2040-1984,,,IoSN Lite,Electricity,
17019,BA00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,4865.325431499999,NT2040-1984,,,IoSN Lite,Electricity,
17020,BE00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,17178.45025525,NT2040-1984,,,IoSN Lite,Electricity,
17021,BG00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,3161.13453891,NT2040-1984,,,IoSN Lite,Electricity,
17022,CH00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,1136.58589748,NT2040-1984,,,IoSN Lite,Electricity,
17023,CY00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,385.95642338,NT2040-1984,,,IoSN Lite,Electricity,
17024,CZ00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,3536.50356738,NT2040-1984,,,IoSN Lite,Electricity,
17025,DE00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,252718.64678484,NT2040-1984,,,IoSN Lite,Electricity,
17026,DKE1,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,3319.00519867,NT2040-1984,,,IoSN Lite,Electricity,
17027,DKW1,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,13660.15535767,NT2040-1984,,,IoSN Lite,Electricity,
17028,EE00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,5073.71008052,NT2040-1984,,,IoSN Lite,Electricity,
17029,ES00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,165814.26258115,NT2040-1984,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
17030,FI00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,40222.67108944,NT2040-1984,,,IoSN Lite,Electricity,
17031,FR00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,179729.238479,NT2040-1984,,,IoSN Lite,Electricity,
17032,FR15,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,1121.01533622,NT2040-1984,,,IoSN Lite,Electricity,
17033,GR00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,14362.17408488,NT2040-1984,,,IoSN Lite,Electricity,
17034,GR03,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,2174.91904987,NT2040-1984,,,IoSN Lite,Electricity,
17035,HR00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,6181.21408837,NT2040-1984,,,IoSN Lite,Electricity,
17036,IE00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,19471.04278969,NT2040-1984,,,IoSN Lite,Electricity,
17037,ITCN,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,856.1338787000001,NT2040-1984,,,IoSN Lite,Electricity,
17038,ITCS,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,12985.14311807,NT2040-1984,,,IoSN Lite,Electricity,
17039,ITN1,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,253.53697327,NT2040-1984,,,IoSN Lite,Electricity,
17040,ITS1,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,33211.49658609,NT2040-1984,,,IoSN Lite,Electricity,
17041,ITSA,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,7307.35721824,NT2040-1984,,,IoSN Lite,Electricity,
17042,ITSI,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,10375.20453681,NT2040-1984,,,IoSN Lite,Electricity,
17043,LT00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,3509.26492455,NT2040-1984,,,IoSN Lite,Electricity,
17044,LUG1,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,968.3892087000002,NT2040-1984,,,IoSN Lite,Electricity,
17045,LV00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,3669.74167044,NT2040-1984,,,IoSN Lite,Electricity,
17046,ME00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,1635.12476516,NT2040-1984,,,IoSN Lite,Electricity,
17047,MK00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,1280.64429454,NT2040-1984,,,IoSN Lite,Electricity,
17048,MT00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,1248.9638434,NT2040-1984,,,IoSN Lite,Electricity,
17049,NL00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,29754.93122211,NT2040-1984,,,IoSN Lite,Electricity,
17050,NOM1,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,5940.112848,NT2040-1984,,,IoSN Lite,Electricity,
17051,NON1,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,7389.86923082,NT2040-1984,,,IoSN Lite,Electricity,
17052,NOS0,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,15593.89656237,NT2040-1984,,,IoSN Lite,Electricity,
17053,PL00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,21113.26291292,NT2040-1984,,,IoSN Lite,Electricity,
17054,PT00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,38978.30537927,NT2040-1984,,,IoSN Lite,Electricity,
17055,RO00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,20777.48291351,NT2040-1984,,,IoSN Lite,Electricity,
17056,RS00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,7848.63486209,NT2040-1984,,,IoSN Lite,Electricity,
17057,SE01,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,19556.98235483,NT2040-1984,,,IoSN Lite,Electricity,
17058,SE02,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,26219.56521542,NT2040-1984,,,IoSN Lite,Electricity,
17059,SE03,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,19083.21851516,NT2040-1984,,,IoSN Lite,Electricity,
17060,SE04,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,13077.16178131,NT2040-1984,,,IoSN Lite,Electricity,
17061,SI00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,711.76043833,NT2040-1984,,,IoSN Lite,Electricity,
17062,SK00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,561.30975123,NT2040-1984,,,IoSN Lite,Electricity,
17063,TR00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,77873.29689065,NT2040-1984,,,IoSN Lite,Electricity,
17064,UA01,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,449.01663888,NT2040-1984,,,IoSN Lite,Electricity,
17065,UK00,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,43312.23984856,NT2040-1984,,,IoSN Lite,Electricity,
17066,UKNI,Onshore Wind,Generation,Electricity Market,,National Trends,2040,1984,7260.46734134,NT2040-1984,,,IoSN Lite,Electricity,
17067,AL00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,2307.34855143,NT2040-1984,,,IoSN Lite,Electricity,
17068,AT00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,25638.02734514,NT2040-1984,,,IoSN Lite,Electricity,
17069,BA00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,532.11298896,NT2040-1984,,,IoSN Lite,Electricity,
17070,BE00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,13406.91833386,NT2040-1984,,,IoSN Lite,Electricity,
17071,BG00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,2301.47448195,NT2040-1984,,,IoSN Lite,Electricity,
17072,CH00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,8358.51506721,NT2040-1984,,,IoSN Lite,Electricity,
17073,CY00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,2060.16703529,NT2040-1984,,,IoSN Lite,Electricity,
17074,CZ00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,5484.03952264,NT2040-1984,,,IoSN Lite,Electricity,
17075,DE00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,92604.28677008,NT2040-1984,,,IoSN Lite,Electricity,
17076,DKE1,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1701.30517632,NT2040-1984,,,IoSN Lite,Electricity,
17077,DKW1,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,4053.26955227,NT2040-1984,,,IoSN Lite,Electricity,
17078,EE00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,660.59316383,NT2040-1984,,,IoSN Lite,Electricity,
17079,ES00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,103796.48143735,NT2040-1984,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
17080,FI00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1210.17117639,NT2040-1984,,,IoSN Lite,Electricity,
17081,FR00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,67935.13389584,NT2040-1984,,,IoSN Lite,Electricity,
17082,FR15,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,459.51332873,NT2040-1984,,,IoSN Lite,Electricity,
17083,GR00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,11793.78385167,NT2040-1984,,,IoSN Lite,Electricity,
17084,GR03,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,732.96808065,NT2040-1984,,,IoSN Lite,Electricity,
17085,HR00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1959.80736589,NT2040-1984,,,IoSN Lite,Electricity,
17086,HU00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,7182.76206623,NT2040-1984,,,IoSN Lite,Electricity,
17087,IE00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1192.68369337,NT2040-1984,,,IoSN Lite,Electricity,
17088,ITCN,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,7961.20090463,NT2040-1984,,,IoSN Lite,Electricity,
17089,ITCS,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,9495.70502674,NT2040-1984,,,IoSN Lite,Electricity,
17090,ITN1,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,43153.2453468,NT2040-1984,,,IoSN Lite,Electricity,
17091,ITS1,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,9807.58661399,NT2040-1984,,,IoSN Lite,Electricity,
17092,ITSA,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,3220.92038929,NT2040-1984,,,IoSN Lite,Electricity,
17093,ITSI,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,5093.2881658,NT2040-1984,,,IoSN Lite,Electricity,
17094,LT00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1048.836445,NT2040-1984,,,IoSN Lite,Electricity,
17095,LUG1,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1293.78945802,NT2040-1984,,,IoSN Lite,Electricity,
17096,LV00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1433.49161745,NT2040-1984,,,IoSN Lite,Electricity,
17097,ME00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1050.8942899,NT2040-1984,,,IoSN Lite,Electricity,
17098,MK00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1164.09539858,NT2040-1984,,,IoSN Lite,Electricity,
17099,MT00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,816.03176231,NT2040-1984,,,IoSN Lite,Electricity,
17100,NL00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,19439.56645474,NT2040-1984,,,IoSN Lite,Electricity,
17101,NOS0,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,933.60653046,NT2040-1984,,,IoSN Lite,Electricity,
17102,PL00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,17368.68907855,NT2040-1984,,,IoSN Lite,Electricity,
17103,PT00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,22645.61928621,NT2040-1984,,,IoSN Lite,Electricity,
17104,RO00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,8233.63569512,NT2040-1984,,,IoSN Lite,Electricity,
17105,RS00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1211.86746439,NT2040-1984,,,IoSN Lite,Electricity,
17106,SE01,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,17.03056583,NT2040-1984,,,IoSN Lite,Electricity,
17107,SE02,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,298.17715692,NT2040-1984,,,IoSN Lite,Electricity,
17108,SE03,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,4705.54417149,NT2040-1984,,,IoSN Lite,Electricity,
17109,SE04,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,1749.35941419,NT2040-1984,,,IoSN Lite,Electricity,
17110,SI00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,6713.39059256,NT2040-1984,,,IoSN Lite,Electricity,
17111,SK00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,922.83964026,NT2040-1984,,,IoSN Lite,Electricity,
17112,TR00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,37455.41546116,NT2040-1984,,,IoSN Lite,Electricity,
17113,UK00,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,27188.65351874,NT2040-1984,,,IoSN Lite,Electricity,
17114,UKNI,Solar PV,Generation,Electricity Market,,National Trends,2040,1984,914.73194129,NT2040-1984,,,IoSN Lite,Electricity,
17115,CY00,Solar Thermal,Generation,Electricity Market,,National Trends,2040,1984,219.959568,NT2040-1984,,,IoSN Lite,Electricity,
17116,ES00,Solar Thermal,Generation,Electricity Market,,National Trends,2040,1984,11570.79546986,NT2040-1984,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
17117,GR03,Solar Thermal,Generation,Electricity Market,,National Trends,2040,1984,118.20596251,NT2040-1984,,,IoSN Lite,Electricity,
17118,HR00,Solar Thermal,Generation,Electricity Market,,National Trends,2040,1984,253.1283038,NT2040-1984,,,IoSN Lite,Electricity,
17119,ITS1,Solar Thermal,Generation,Electricity Market,,National Trends,2040,1984,638.14096625,NT2040-1984,,,IoSN Lite,Electricity,
17120,ITSI,Solar Thermal,Generation,Electricity Market,,National Trends,2040,1984,718.30340815,NT2040-1984,,,IoSN Lite,Electricity,
17121,LV00,Solar Thermal,Generation,Electricity Market,,National Trends,2040,1984,49.37252514,NT2040-1984,,,IoSN Lite,Electricity,
17122,PT00,Solar Thermal,Generation,Electricity Market,,National Trends,2040,1984,638.51787338,NT2040-1984,,,IoSN Lite,Electricity,
17123,UA01,Solar Thermal,Generation,Electricity Market,,National Trends,2040,1984,184.08842384,NT2040-1984,,,IoSN Lite,Electricity,
17124,TR00,Gas CCGT CCS Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17125,TR00,Gas CCGT CCS,Generation,Electricity Market,,National Trends,2040,1984,11935.21746041,NT2040-1984,,,IoSN Lite,Electricity,
17126,AL00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17127,AL00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,1110.6774038,NT2040-1984,,,IoSN Lite,Electricity,
17128,BE00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17129,BE00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,5700.80765541,NT2040-1984,,,IoSN Lite,Electricity,
17130,BG00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17131,BG00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,4165.90833034,NT2040-1984,,,IoSN Lite,Electricity,
17132,CY00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17133,CY00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,2449.83545037,NT2040-1984,,,IoSN Lite,Electricity,
17134,DE00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17135,DE00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,21700.98933992,NT2040-1984,,,IoSN Lite,Electricity,
17136,FR00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17137,FR00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,524.50216876,NT2040-1984,,,IoSN Lite,Electricity,
17138,GR00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17139,GR00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,4910.34851056,NT2040-1984,,,IoSN Lite,Electricity,
17140,IE00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17141,IE00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,1777.17903805,NT2040-1984,,,IoSN Lite,Electricity,
17142,ITCN,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17143,ITCN,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,4364.23589251,NT2040-1984,,,IoSN Lite,Electricity,
17144,ITCS,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17145,ITCS,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,8119.64201715,NT2040-1984,,,IoSN Lite,Electricity,
17146,ITN1,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17147,ITN1,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,21595.87108268,NT2040-1984,,,IoSN Lite,Electricity,
17148,ITS1,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17149,ITS1,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,21877.9657178,NT2040-1984,,,IoSN Lite,Electricity,
17150,PL00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17151,PL00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,15873.39468438,NT2040-1984,,,IoSN Lite,Electricity,
17152,RO00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17153,RO00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,7160.44122904,NT2040-1984,,,IoSN Lite,Electricity,
17154,RS00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17155,RS00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,1194.16350598,NT2040-1984,,,IoSN Lite,Electricity,
17156,SI00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17157,SI00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,789.51408176,NT2040-1984,,,IoSN Lite,Electricity,
17158,TR00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17159,TR00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,4762.01785493,NT2040-1984,,,IoSN Lite,Electricity,
17160,UK00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17161,UK00,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,16726.93984949,NT2040-1984,,,IoSN Lite,Electricity,
17162,UKNI,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17163,UKNI,Gas CCGT new,Generation,Electricity Market,,National Trends,2040,1984,1489.49520807,NT2040-1984,,,IoSN Lite,Electricity,
17164,DE00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17165,DE00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2040,1984,3095.28896408,NT2040-1984,,,IoSN Lite,Electricity,
17166,IE00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17167,IE00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2040,1984,755.74794686,NT2040-1984,,,IoSN Lite,Electricity,
17168,ITCN,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17169,ITCN,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2040,1984,898.06503135,NT2040-1984,,,IoSN Lite,Electricity,
17170,ITN1,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17171,ITN1,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2040,1984,841.86431927,NT2040-1984,,,IoSN Lite,Electricity,
17172,MT00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17173,MT00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2040,1984,35.96525898,NT2040-1984,,,IoSN Lite,Electricity,
17174,SK00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17175,SK00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2040,1984,320.07313282,NT2040-1984,,,IoSN Lite,Electricity,
17176,TR00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17177,TR00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2040,1984,19513.85601435,NT2040-1984,,,IoSN Lite,Electricity,
17178,AL00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17179,AL00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2040,1984,3.1,NT2040-1984,,,IoSN Lite,Electricity,
17180,BE00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17181,BE00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2040,1984,128.86319076,NT2040-1984,,,IoSN Lite,Electricity,
17182,CY00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17183,CY00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2040,1984,20.8430062,NT2040-1984,,,IoSN Lite,Electricity,
17184,CZ00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17185,CZ00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2040,1984,84.70959991,NT2040-1984,,,IoSN Lite,Electricity,
17186,DE00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17187,DE00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2040,1984,6871.65158178,NT2040-1984,,,IoSN Lite,Electricity,
17188,FI00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17189,FI00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2040,1984,1686.98039737,NT2040-1984,,,IoSN Lite,Electricity,
17190,IE00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17191,IE00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2040,1984,9.71153111,NT2040-1984,,,IoSN Lite,Electricity,
17192,ITCN,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17193,ITCN,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2040,1984,587.68972989,NT2040-1984,,,IoSN Lite,Electricity,
17194,ITN1,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17195,ITN1,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2040,1984,2521.43997808,NT2040-1984,,,IoSN Lite,Electricity,
17196,ITSI,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
17197,ITSI,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2040,1984,0.65637608,NT2040-1984,,,IoSN Lite,Electricity,
17198,NL00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2040,1984,0.0,NT2040-1984,,,IoSN Lite,Electricity,
